frequency_hz,power
10347.7,7.08796e+09
10348.4,1.77648e+11
10349.1,1.1e+10
10349.9,1.11695e+11
10350.6,5.74979e+09
10351.3,3.57804e+09
10352.1,1.17181e+10
10352.8,4.248e+10
10353.5,3.57794e+10
10354.2,2.07144e+11
10355,4.32003e+09
10355.7,1.04221e+11
10356.4,6.95082e+10
10357.2,3.77347e+11
10357.9,8.94192e+09
10358.6,3.96551e+10
10359.4,1.21766e+10
10360.1,5.79928e+10
10360.8,2.88694e+10
10361.6,1.80876e+10
10362.3,2.36573e+10
10363,6.75041e+10
10363.8,1.26942e+10
10364.5,2.31296e+09
10365.2,4.06037e+10
10366,1.72621e+10
10366.7,1.08618e+10
10367.4,1.69095e+10
10368.2,1.2536e+10
10368.9,6.63281e+09
10369.6,3.12975e+10
10370.4,1.40779e+10
10371.1,2.2392e+10
10371.8,6.19262e+09
10372.6,1.12377e+11
10373.3,4.35989e+10
10374,1.25014e+10
10374.8,6.28615e+09
10375.5,2.13549e+09
10376.2,8.90294e+10
10377,3.10058e+10
10377.7,1.64255e+09
10378.4,3.80112e+10
10379.2,3.17711e+11
10379.9,4.101e+10
10380.6,8.08585e+10
10381.3,1.5481e+10
10382.1,1.3472e+11
10382.8,2.12679e+10
10383.5,2.5685e+09
10384.3,1.76398e+10
10385,8.25272e+08
10385.7,6.01058e+10
10386.5,2.78986e+10
10387.2,1.27437e+10
10387.9,4.51272e+10
10388.7,1.18924e+10
10389.4,1.01801e+11
10390.1,1.33103e+10
10390.9,4.20503e+10
10391.6,1.50418e+11
10392.3,6.71226e+10
10393.1,1.21821e+10
10393.8,1.22786e+09
10394.5,4.61218e+10
10395.3,2.41394e+11
10396,2.14971e+08
10396.7,2.19137e+10
10397.5,2.57869e+11
10398.2,8.57566e+10
10398.9,3.21426e+10
10399.7,9.82212e+09
10400.4,5.56018e+10
10401.1,6.02459e+09
10401.9,1.22366e+10
10402.6,6.26372e+09
10403.3,1.09678e+10
10404.1,2.1841e+10
10404.8,7.72408e+10
10405.5,6.41931e+10
10406.2,7.9407e+10
10407,1.02587e+11
10407.7,1.9984e+10
10408.4,2.6567e+10
10409.2,6.97373e+10
10409.9,2.4047e+10
10410.6,1.75991e+11
10411.4,3.03276e+11
10412.1,1.62843e+10
10412.8,1.7577e+10
10413.6,1.93424e+11
10414.3,3.24894e+10
10415,2.48375e+10
10415.8,1.22195e+11
10416.5,2.20818e+09
10417.2,1.40921e+10
10418,1.28144e+11
10418.7,1.1371e+11
10419.4,4.38701e+10
10420.2,4.32604e+10
10420.9,1.13133e+11
10421.6,5.45186e+10
10422.4,5.85547e+10
10423.1,4.30318e+10
10423.8,1.0992e+11
10424.6,2.14311e+11
10425.3,2.57443e+10
10426,3.2594e+10
10426.8,1.13429e+11
10427.5,1.52126e+10
10428.2,4.32125e+10
10429,4.55399e+10
10429.7,2.16672e+11
10430.4,8.76035e+09
10431.2,1.99437e+10
10431.9,5.00981e+10
10432.6,1.01833e+10
10433.3,7.3926e+10
10434.1,1.8264e+11
10434.8,6.39698e+09
10435.5,5.74003e+10
10436.3,6.05943e+10
10437,2.50897e+11
10437.7,6.77366e+09
10438.5,1.05612e+11
10439.2,2.45586e+10
10439.9,1.04021e+11
10440.7,1.07442e+11
10441.4,1.73004e+10
10442.1,1.91234e+10
10442.9,3.50733e+10
10443.6,9.42474e+10
10444.3,8.38905e+09
10445.1,3.14041e+09
10445.8,3.80659e+10
10446.5,2.49615e+10
10447.3,7.01459e+10
10448,2.99817e+10
10448.7,1.07458e+10
10449.5,5.22263e+10
10450.2,1.14014e+11
10450.9,3.2419e+10
10451.7,2.65095e+09
10452.4,2.96158e+10
10453.1,6.10185e+10
10453.9,1.23636e+10
10454.6,4.02685e+08
10455.3,3.61262e+10
10456.1,2.48374e+11
10456.8,8.63216e+10
10457.5,9.31547e+09
10458.3,8.68333e+09
10459,1.1609e+11
10459.7,2.08466e+10
10460.4,1.84579e+11
10461.2,3.26224e+09
10461.9,2.25524e+11
10462.6,4.59624e+09
10463.4,8.41805e+09
10464.1,4.64164e+09
10464.8,3.89864e+10
10465.6,9.58543e+10
10466.3,7.5946e+10
10467,1.55329e+10
10467.8,3.66812e+09
10468.5,6.8537e+10
10469.2,2.95582e+11
10470,2.95473e+10
10470.7,7.7476e+10
10471.4,8.78406e+10
10472.2,2.52745e+10
10472.9,4.1368e+09
10473.6,4.47243e+10
10474.4,6.30431e+09
10475.1,1.62177e+11
10475.8,1.44344e+10
10476.6,1.00259e+11
10477.3,4.01403e+10
10478,4.03534e+10
10478.8,4.12726e+10
10479.5,2.05543e+10
10480.2,6.86104e+10
10481,7.39097e+09
10481.7,1.94057e+09
10482.4,1.06733e+11
10483.2,3.22842e+10
10483.9,2.69504e+09
10484.6,8.38989e+10
10485.4,1.94345e+11
10486.1,3.57495e+08
10486.8,2.2499e+10
10487.5,1.1856e+09
10488.3,5.24733e+10
10489,1.06633e+11
10489.7,5.45082e+09
10490.5,1.35966e+11
10491.2,1.83983e+11
10491.9,5.97447e+10
10492.7,8.6769e+10
10493.4,9.56888e+10
10494.1,3.66599e+10
10494.9,7.18399e+09
10495.6,1.75749e+10
10496.3,1.55282e+10
10497.1,1.55452e+10
10497.8,1.437e+11
10498.5,1.01056e+11
10499.3,6.30937e+10
10500,2.78927e+10
10500.7,2.55405e+11
10501.5,2.15084e+11
10502.2,9.45668e+09
10502.9,2.99365e+10
10503.7,1.64065e+10
10504.4,6.7291e+10
10505.1,9.98561e+09
10505.9,2.23696e+10
10506.6,3.66089e+10
10507.3,5.77385e+10
10508.1,2.10728e+09
10508.8,2.11451e+09
10509.5,5.47307e+10
10510.3,6.20315e+09
10511,1.38807e+09
10511.7,3.16803e+10
10512.5,6.44756e+09
10513.2,7.77108e+08
10513.9,4.85236e+10
10514.6,6.31906e+08
10515.4,2.24466e+10
10516.1,2.81778e+10
10516.8,1.24644e+11
10517.6,3.11769e+09
10518.3,1.17766e+10
10519,1.0473e+10
10519.8,2.21275e+10
10520.5,8.50693e+10
10521.2,1.0251e+10
10522,2.70368e+09
10522.7,1.2864e+11
10523.4,2.74605e+11
10524.2,4.37648e+09
10524.9,4.4776e+10
10525.6,8.70938e+10
10526.4,8.25972e+10
10527.1,6.78983e+09
10527.8,8.27886e+09
10528.6,1.61327e+10
10529.3,7.85908e+09
10530,7.13871e+10
10530.8,3.2069e+09
10531.5,3.61253e+10
10532.2,1.72387e+10
10533,5.43151e+10
10533.7,7.54059e+10
10534.4,1.22215e+09
10535.2,8.37519e+10
10535.9,1.5054e+11
10536.6,1.67293e+10
10537.4,1.17261e+10
10538.1,1.18906e+09
10538.8,1.44182e+11
10539.6,1.32678e+11
10540.3,3.37342e+10
10541,2.99605e+10
10541.7,3.0003e+11
10542.5,4.02798e+09
10543.2,1.68782e+10
10543.9,4.52316e+10
10544.7,3.06547e+10
10545.4,3.03889e+09
10546.1,1.47247e+10
10546.9,4.31924e+08
10547.6,2.85579e+10
10548.3,7.79213e+09
10549.1,1.24188e+11
10549.8,1.34069e+10
10550.5,1.32014e+11
10551.3,5.10762e+10
10552,1.83091e+10
10552.7,4.20569e+10
10553.5,6.93653e+10
10554.2,1.16556e+09
10554.9,3.49985e+11
10555.7,9.36776e+10
10556.4,6.51788e+10
10557.1,4.30038e+10
10557.9,1.64034e+11
10558.6,1.10442e+10
10559.3,6.27858e+10
10560.1,7.25968e+10
10560.8,2.34611e+10
10561.5,3.10575e+09
10562.3,1.98334e+11
10563,1.75209e+10
10563.7,9.92102e+10
10564.5,2.50412e+09
10565.2,1.54112e+11
10565.9,1.32081e+10
10566.7,6.80942e+10
10567.4,4.22023e+10
10568.1,1.76068e+11
10568.8,1.44564e+11
10569.6,3.35084e+09
10570.3,6.40533e+10
10571,9.93295e+10
10571.8,3.92942e+09
10572.5,1.99241e+10
10573.2,1.60497e+11
10574,1.10289e+11
10574.7,1.00153e+10
10575.4,4.03814e+10
10576.2,2.33527e+10
10576.9,1.688e+10
10577.6,1.532e+11
10578.4,9.00918e+10
10579.1,4.08134e+10
10579.8,1.27158e+10
10580.6,1.89897e+11
10581.3,1.21885e+11
10582,5.96822e+10
10582.8,6.61436e+10
10583.5,3.27788e+10
10584.2,1.39808e+11
10585,5.34255e+10
10585.7,1.97717e+10
10586.4,3.85493e+09
10587.2,9.27704e+10
10587.9,3.15593e+10
10588.6,2.00401e+10
10589.4,8.25264e+09
10590.1,3.2843e+10
10590.8,3.62353e+10
10591.6,7.29898e+10
10592.3,6.2051e+09
10593,1.5037e+10
10593.8,9.73518e+10
10594.5,7.87036e+10
10595.2,1.33921e+10
10595.9,6.41162e+09
10596.7,5.29782e+10
10597.4,3.8321e+10
10598.1,4.60508e+09
10598.9,1.98043e+09
10599.6,1.11479e+11
10600.3,2.25292e+11
10601.1,2.53155e+10
10601.8,1.50263e+10
10602.5,1.75195e+10
10603.3,1.3096e+11
10604,3.94912e+10
10604.7,1.21584e+11
10605.5,1.05861e+11
10606.2,1.27695e+11
10606.9,6.23332e+09
10607.7,1.53321e+09
10608.4,1.17142e+10
10609.1,5.94365e+10
10609.9,1.0378e+11
10610.6,4.44777e+10
10611.3,7.65325e+09
10612.1,5.27841e+08
10612.8,1.81164e+11
10613.5,2.12194e+11
10614.3,1.86088e+09
10615,1.05987e+11
10615.7,6.17323e+10
10616.5,8.5464e+09
10617.2,8.1466e+09
10617.9,5.60721e+10
10618.7,2.3628e+10
10619.4,1.41118e+11
10620.1,5.08935e+10
10620.8,2.56611e+10
10621.6,1.01871e+11
10622.3,6.40895e+09
10623,1.83971e+10
10623.8,7.82774e+10
10624.5,1.56764e+10
10625.2,1.07201e+10
10626,3.17136e+10
10626.7,1.0285e+11
10627.4,3.15941e+09
10628.2,8.6181e+08
10628.9,1.83204e+11
10629.6,8.58844e+10
10630.4,1.51456e+10
10631.1,1.1699e+10
10631.8,3.22668e+09
10632.6,9.63088e+10
10633.3,6.36637e+10
10634,1.10025e+10
10634.8,2.34025e+11
10635.5,4.56435e+10
10636.2,1.5994e+11
10637,2.13963e+09
10637.7,1.33702e+11
10638.4,4.60906e+09
10639.2,8.12665e+08
10639.9,1.77176e+10
10640.6,3.76588e+10
10641.4,3.82989e+09
10642.1,2.12652e+11
10642.8,1.00015e+10
10643.6,1.11153e+11
10644.3,9.09826e+09
10645,3.72507e+11
10645.8,5.154e+10
10646.5,3.51201e+10
10647.2,1.68995e+10
10647.9,3.91436e+10
10648.7,4.56489e+10
10649.4,1.23595e+10
10650.1,2.20007e+10
10650.9,5.68541e+10
10651.6,2.62995e+10
10652.3,3.54933e+09
10653.1,2.28164e+10
10653.8,3.3032e+10
10654.5,1.18849e+10
10655.3,5.49811e+09
10656,2.22994e+10
10656.7,8.92482e+09
10657.5,1.46798e+10
10658.2,3.10216e+10
10658.9,1.38799e+10
10659.7,8.6302e+09
10660.4,8.06256e+10
10661.1,7.68529e+10
10661.9,5.94961e+09
10662.6,5.05829e+09
10663.3,4.55012e+09
10664.1,6.6001e+10
10664.8,4.99793e+10
10665.5,3.02299e+09
10666.3,1.45697e+10
10667,2.52346e+11
10667.7,1.15924e+11
10668.5,5.89435e+10
10669.2,3.43844e+09
10669.9,1.33159e+11
10670.7,3.51461e+10
10671.4,1.88722e+09
10672.1,1.46218e+10
10672.9,6.09742e+09
10673.6,4.01697e+10
10674.3,4.66764e+10
10675,3.41842e+09
10675.8,4.68702e+10
10676.5,2.57914e+09
10677.2,9.00074e+10
10678,3.21872e+10
10678.7,2.00954e+10
10679.4,1.2511e+11
10680.2,1.02233e+11
10680.9,7.95966e+09
10681.6,3.88069e+09
10682.4,1.53305e+10
10683.1,2.27491e+11
10683.8,1.76243e+10
10684.6,4.05545e+10
10685.3,1.58248e+11
10686,1.70628e+11
10686.8,2.02617e+10
10687.5,1.8793e+08
10688.2,5.93418e+10
10689,1.19003e+10
10689.7,8.31586e+09
10690.4,9.76469e+09
10691.2,3.20875e+09
10691.9,2.94588e+10
10692.6,3.85008e+10
10693.4,9.80983e+10
10694.1,3.77151e+10
10694.8,1.23955e+11
10695.6,2.40429e+10
10696.3,2.01381e+10
10697,5.89908e+10
10697.8,4.52443e+10
10698.5,7.36697e+10
10699.2,3.66868e+11
10700,1.72603e+08
10700.7,4.15133e+10
10701.4,1.451e+11
10702.1,6.8391e+10
10702.9,1.56165e+10
10703.6,1.10912e+11
10704.3,1.12718e+10
10705.1,2.80645e+10
10705.8,6.49826e+10
10706.5,1.62315e+11
10707.3,9.22331e+09
10708,7.73289e+10
10708.7,5.64085e+10
10709.5,9.78905e+10
10710.2,3.63284e+10
10710.9,5.09735e+10
10711.7,7.15253e+10
10712.4,2.1031e+11
10713.1,5.90161e+10
10713.9,1.72166e+10
10714.6,9.72638e+10
10715.3,4.33461e+10
10716.1,3.43862e+10
10716.8,9.7099e+09
10717.5,2.26928e+11
10718.3,2.40676e+10
10719,1.4328e+10
10719.7,5.4297e+10
10720.5,8.67269e+09
10721.2,3.89547e+10
10721.9,1.94186e+11
10722.7,1.37245e+10
10723.4,6.59979e+10
10724.1,1.40311e+10
10724.9,2.6121e+11
10725.6,1.55315e+10
10726.3,1.03957e+11
10727.1,3.14146e+10
10727.8,6.8684e+10
10728.5,1.27235e+11
10729.2,2.18822e+10
10730,2.19845e+10
10730.7,1.02508e+10
10731.4,1.08177e+11
10732.2,3.69373e+09
10732.9,9.96454e+09
10733.6,2.9208e+10
10734.4,2.2303e+10
10735.1,5.62274e+10
10735.8,4.84307e+10
10736.6,6.4289e+09
10737.3,2.98934e+10
10738,1.16827e+11
10738.8,4.33164e+10
10739.5,3.92488e+09
10740.2,1.85052e+10
10741,6.24905e+10
10741.7,1.7805e+10
10742.4,7.96057e+08
10743.2,1.32521e+10
10743.9,2.02588e+11
10744.6,1.34309e+11
10745.4,7.84673e+09
10746.1,1.30869e+10
10746.8,7.20763e+10
10747.6,5.90565e+10
10748.3,1.41999e+11
10749,1.21757e+10
10749.8,2.12409e+11
10750.5,2.7258e+10
10751.2,1.12811e+10
10752,2.03831e+09
10752.7,2.51753e+10
10753.4,8.13512e+10
10754.2,8.79345e+10
10754.9,2.21358e+10
10755.6,5.45005e+09
10756.3,2.54578e+10
10757.1,2.68939e+11
10757.8,8.20474e+10
10758.5,4.36696e+10
10759.3,9.74066e+10
10760,3.68851e+10
10760.7,3.6699e+09
10761.5,2.55556e+10
10762.2,2.56735e+10
10762.9,1.12401e+11
10763.7,4.40879e+10
10764.4,1.05194e+11
10765.1,6.02483e+09
10765.9,7.75447e+10
10766.6,3.05711e+10
10767.3,1.34855e+09
10768.1,8.92175e+10
10768.8,1.54792e+09
10769.5,9.70923e+08
10770.3,7.95827e+10
10771,5.72594e+10
10771.7,2.10726e+09
10772.5,3.331e+10
10773.2,2.12692e+11
10773.9,1.04644e+10
10774.7,2.53866e+10
10775.4,4.06245e+09
10776.1,2.57238e+10
10776.9,1.11597e+11
10777.6,1.98049e+10
10778.3,7.28199e+10
10779.1,2.33404e+11
10779.8,1.15925e+10
10780.5,1.42325e+11
10781.2,4.21379e+10
10782,7.62613e+10
10782.7,8.11909e+09
10783.4,9.28158e+09
10784.2,9.68613e+09
10784.9,3.32765e+10
10785.6,7.45086e+10
10786.4,1.59906e+11
10787.1,2.19872e+10
10787.8,6.96534e+10
10788.6,1.35116e+11
10789.3,2.99743e+11
10790,4.41236e+07
10790.8,3.66548e+10
10791.5,1.16867e+10
10792.2,6.18801e+10
10793,1.78052e+10
10793.7,2.00718e+10
10794.4,2.74454e+10
10795.2,6.26483e+10
10795.9,4.41637e+09
10796.6,6.56721e+08
10797.4,5.05838e+10
10798.1,8.75419e+09
10798.8,7.0424e+09
10799.6,2.54797e+10
10800.3,7.89893e+09
10801,3.2456e+09
10801.8,4.2089e+10
10802.5,4.61513e+09
10803.2,2.52439e+10
10804,1.08515e+10
10804.7,1.20417e+11
10805.4,1.85102e+10
10806.2,1.44247e+10
10806.9,8.11404e+09
10807.6,5.88781e+09
10808.3,8.87005e+10
10809.1,1.98513e+10
10809.8,1.76298e+09
10810.5,6.53562e+10
10811.3,2.97016e+11
10812,6.21356e+09
10812.7,6.85135e+10
10813.5,4.0353e+10
10814.2,1.07309e+11
10814.9,1.28411e+10
10815.7,4.25552e+09
10816.4,1.76602e+10
10817.1,4.95321e+08
10817.9,6.9167e+10
10818.6,1.35417e+10
10819.3,2.19603e+10
10820.1,3.07577e+10
10820.8,2.6435e+10
10821.5,8.70598e+10
10822.3,3.89128e+09
10823,5.60868e+10
10823.7,1.48278e+11
10824.5,3.91808e+10
10825.2,1.30877e+10
10825.9,7.90498e+08
10826.7,7.73279e+10
10827.4,1.91745e+11
10828.1,9.4322e+09
10828.9,1.19101e+10
10829.6,2.83393e+11
10830.3,3.22311e+10
10831.1,2.89573e+10
10831.8,2.30476e+10
10832.5,4.21416e+10
10833.3,3.78944e+09
10834,1.42806e+10
10834.7,2.62663e+09
10835.4,1.75148e+10
10836.2,1.19074e+10
10836.9,9.76405e+10
10837.6,3.33173e+10
10838.4,1.00975e+11
10839.1,7.58107e+10
10839.8,1.78201e+10
10840.6,2.98893e+10
10841.3,6.74275e+10
10842,7.0924e+09
10842.8,2.42397e+11
10843.5,1.97638e+11
10844.2,4.03551e+10
10845,1.39758e+10
10845.7,1.86201e+11
10846.4,1.52728e+10
10847.2,3.44129e+10
10847.9,1.03377e+11
10848.6,7.98916e+09
10849.4,3.04614e+09
10850.1,1.59402e+11
10850.8,6.08631e+10
10851.6,6.73578e+10
10852.3,1.4458e+10
10853,1.3402e+11
10853.8,2.63948e+10
10854.5,6.3787e+10
10855.2,3.76962e+10
10856,1.28604e+11
10856.7,1.78838e+11
10857.4,9.67429e+09
10858.2,4.45075e+10
10858.9,1.08517e+11
10859.6,1.94639e+09
10860.4,3.71473e+10
10861.1,8.72246e+10
10861.8,1.6766e+11
10862.5,6.2151e+09
10863.3,2.58103e+10
10864,3.76737e+10
10864.7,1.16886e+10
10865.5,1.01268e+11
10866.2,1.41486e+11
10866.9,1.66167e+10
10867.7,3.65639e+10
10868.4,1.0946e+11
10869.1,1.92619e+11
10869.9,2.1737e+10
10870.6,8.72936e+10
10871.3,2.29726e+10
10872.1,1.14643e+11
10872.8,7.86863e+10
10873.5,1.57308e+10
10874.3,1.14184e+10
10875,5.64321e+10
10875.7,6.15223e+10
10876.5,1.40528e+10
10877.2,1.9e+09
10877.9,3.51839e+10
10878.7,2.49434e+10
10879.4,7.13143e+10
10880.1,1.57497e+10
10880.9,1.23038e+10
10881.6,6.92869e+10
10882.3,9.46873e+10
10883.1,2.07289e+10
10883.8,3.4624e+09
10884.5,3.931e+10
10885.3,4.82755e+10
10886,7.54022e+09
10886.7,6.17271e+08
10887.5,5.81643e+10
10888.2,2.35313e+11
10888.9,5.10778e+10
10889.6,1.0706e+10
10890.4,8.29828e+09
10891.1,1.2588e+11
10891.8,1.16876e+10
10892.6,1.6354e+11
10893.3,3.18746e+10
10894,1.82388e+11
10894.8,1.10295e+09
10895.5,4.29778e+09
10896.2,6.16236e+09
10897,4.3954e+10
10897.7,9.84378e+10
10898.4,5.67435e+10
10899.2,1.07693e+10
10899.9,1.18883e+09
10900.6,1.07204e+11
10901.4,2.52454e+11
10902.1,5.58337e+09
10902.8,9.00018e+10
10903.6,7.31417e+10
10904.3,1.56467e+10
10905,4.41282e+09
10905.8,4.90989e+10
10906.5,2.6912e+09
10907.2,1.59372e+11
10908,1.71226e+10
10908.7,6.63328e+10
10909.4,7.04139e+10
10910.2,1.66999e+10
10910.9,3.49504e+10
10911.6,4.31696e+10
10912.4,4.14129e+10
10913.1,1.04168e+10
10913.8,9.97886e+09
10914.6,1.01856e+11
10915.3,1.39884e+10
10916,7.64804e+08
10916.7,1.1966e+11
10917.5,1.394e+11
10918.2,4.09024e+09
10918.9,1.79702e+10
10919.7,5.25275e+08
10920.4,6.74669e+10
10921.1,8.61143e+10
10921.9,1.71399e+09
10922.6,1.75764e+11
10923.3,1.15522e+11
10924.1,1.03491e+11
10924.8,3.60337e+10
10925.5,1.21378e+11
10926.3,1.53508e+10
10927,3.92032e+09
10927.7,2.02382e+10
10928.5,2.36925e+10
10929.2,3.06804e+09
10929.9,1.77622e+11
10930.7,4.8486e+10
10931.4,8.79441e+10
10932.1,3.70906e+09
10932.9,3.05013e+11
10933.6,1.26294e+11
10934.3,2.15831e+10
10935.1,2.40707e+10
10935.8,2.29331e+10
10936.5,5.809e+10
10937.3,8.85887e+09
10938,2.21004e+10
10938.7,4.39168e+10
10939.5,4.11405e+10
10940.2,2.8112e+09
10940.9,8.25885e+09
10941.7,4.77925e+10
10942.4,8.59674e+09
10943.1,1.99328e+08
10943.8,3.02466e+10
10944.6,7.78826e+09
10945.3,3.43898e+09
10946,4.48244e+10
10946.8,4.47436e+09
10947.5,1.62029e+10
10948.2,4.83125e+10
10949,1.03899e+11
10949.7,6.24875e+08
10950.4,8.34059e+09
10951.2,8.66177e+09
10951.9,3.76715e+10
10952.6,6.90916e+10
10953.4,6.25253e+09
10954.1,5.55947e+09
10954.8,1.71362e+11
10955.6,1.96485e+11
10956.3,2.35279e+10
10957,1.88917e+10
10957.8,1.08359e+11
10958.5,5.48508e+10
10959.2,3.96481e+09
10960,1.039e+10
10960.7,1.25651e+10
10961.4,1.95341e+10
10962.2,6.31254e+10
10962.9,2.75709e+08
10963.6,4.0301e+10
10964.4,6.44337e+09
10965.1,6.76775e+10
10965.8,5.27192e+10
10966.6,5.76778e+09
10967.3,9.69467e+10
10968,1.28528e+11
10968.8,8.48625e+09
10969.5,8.31604e+09
10970.2,3.84426e+09
10970.9,1.75904e+11
10971.7,6.84278e+10
10972.4,4.32127e+10
10973.1,6.89876e+10
10973.9,2.44768e+11
10974.6,4.86169e+09
10975.3,5.72971e+09
10976.1,5.25e+10
10976.8,1.99097e+10
10977.5,4.82915e+09
10978.3,1.29784e+10
10979,2.34445e+08
10979.7,2.89096e+10
10980.5,1.5003e+10
10981.2,1.14227e+11
10981.9,1.40222e+10
10982.7,1.2899e+11
10983.4,3.48955e+10
10984.1,1.73801e+10
10984.9,4.63611e+10
10985.6,5.84419e+10
10986.3,1.61214e+10
10987.1,3.60612e+11
10987.8,2.94042e+10
10988.5,6.16568e+10
10989.3,8.04335e+10
10990,1.16588e+11
10990.7,1.11829e+10
10991.5,8.10349e+10
10992.2,4.01194e+10
10992.9,2.96214e+10
10993.7,1.94433e+10
10994.4,1.84603e+11
10995.1,1.25946e+09
10995.8,9.17859e+10
10996.6,1.47957e+10
10997.3,1.30881e+11
10998,1.72463e+10
10998.8,5.961e+10
10999.5,4.77092e+10
11000.2,1.83778e+11
11001,1.0078e+11
11001.7,6.17764e+09
11002.4,7.68573e+10
11003.2,7.35409e+10
11003.9,1.58837e+10
11004.6,7.45004e+09
11005.4,1.94246e+11
11006.1,6.05805e+10
11006.8,1.18132e+10
11007.6,4.73989e+10
11008.3,1.32045e+10
11009,2.1092e+10
11009.8,1.72823e+11
11010.5,4.64466e+10
11011.2,5.6203e+10
11012,2.21742e+09
11012.7,2.24779e+11
11013.4,6.15196e+10
11014.2,8.10583e+10
11014.9,4.66542e+10
11015.6,4.15765e+10
11016.4,1.31609e+11
11017.1,3.45121e+10
11017.8,1.98775e+10
11018.6,2.08245e+09
11019.3,9.96463e+10
11020,1.21391e+10
11020.8,1.61167e+10
11021.5,1.68447e+10
11022.2,2.4558e+10
11022.9,4.09178e+10
11023.7,6.31236e+10
11024.4,3.61783e+09
11025.1,1.76771e+10
11025.9,1.07012e+11
11026.6,5.66792e+10
11027.3,7.67379e+09
11028.1,1.09035e+10
11028.8,5.71961e+10
11029.5,2.54423e+10
11030.3,2.30952e+09
11031,4.16509e+09
11031.7,1.42224e+11
11032.5,1.79842e+11
11033.2,1.28198e+10
11033.9,1.45646e+10
11034.7,3.48407e+10
11035.4,9.98217e+10
11036.1,7.72855e+10
11036.9,6.31789e+10
11037.6,1.54429e+11
11038.3,7.25461e+10
11039.1,9.63029e+09
11039.8,8.73267e+08
11040.5,1.45503e+10
11041.3,6.55446e+10
11042,9.60113e+10
11042.7,2.96866e+10
11043.5,6.85119e+09
11044.2,5.65888e+09
11044.9,2.12326e+11
11045.7,1.44334e+11
11046.4,1.40086e+10
11047.1,1.01348e+11
11047.9,4.84243e+10
11048.6,4.83861e+09
11049.3,1.20713e+10
11050,4.31393e+10
11050.8,5.46684e+10
11051.5,9.45686e+10
11052.2,7.68318e+10
11053,3.57153e+09
11053.7,9.94709e+10
11054.4,1.30867e+10
11055.2,5.03142e+09
11055.9,8.78262e+10
11056.6,3.75153e+09
11057.4,6.00116e+09
11058.1,4.92751e+10
11058.8,7.79567e+10
11059.6,1.0972e+09
11060.3,7.74751e+09
11061,1.94152e+11
11061.8,4.16951e+10
11062.5,2.14703e+10
11063.2,8.11042e+09
11064,9.00507e+09
11064.7,1.01313e+11
11065.4,4.11521e+10
11066.2,2.92982e+10
11066.9,2.38718e+11
11067.6,1.08652e+10
11068.4,1.62312e+11
11069.1,4.92797e+09
11069.8,1.13265e+11
11070.6,5.27007e+09
11071.3,2.19832e+09
11072,1.31458e+10
11072.8,3.95144e+10
11073.5,2.26103e+10
11074.2,1.94818e+11
11075,2.16563e+09
11075.7,9.78448e+10
11076.4,4.44892e+10
11077.1,3.40981e+11
11077.9,1.40991e+10
11078.6,3.83099e+10
11079.3,1.34942e+10
11080.1,4.75151e+10
11080.8,3.17404e+10
11081.5,1.52233e+10
11082.3,2.31588e+10
11083,5.90602e+10
11083.7,1.23194e+10
11084.5,2.4831e+09
11085.2,3.6407e+10
11085.9,1.96529e+10
11086.7,1.17497e+10
11087.4,1.36995e+10
11088.1,1.49384e+10
11088.9,7.43216e+09
11089.6,2.68438e+10
11090.3,1.808e+10
11091.1,2.11322e+10
11091.8,5.50355e+09
11092.5,9.94689e+10
11093.3,4.57387e+10
11094,1.12896e+10
11094.7,5.1103e+09
11095.5,2.32814e+09
11096.2,7.63795e+10
11096.9,3.45432e+10
11097.7,2.15585e+09
11098.4,2.86458e+10
11099.1,2.6844e+11
11099.9,4.96236e+10
11100.6,6.84973e+10
11101.3,9.44031e+09
11102.1,1.21089e+11
11102.8,2.15675e+10
11103.5,2.17764e+09
11104.2,1.59704e+10
11105,1.78129e+09
11105.7,5.52237e+10
11106.4,3.01312e+10
11107.2,1.01966e+10
11107.9,3.88309e+10
11108.6,8.51413e+09
11109.4,8.64549e+10
11110.1,1.60013e+10
11110.8,3.22872e+10
11111.6,1.31865e+11
11112.3,7.08948e+10
11113,1.00955e+10
11113.8,1.97995e+09
11114.5,3.26287e+10
11115.2,2.13302e+11
11116,8.20674e+08
11116.7,2.50174e+10
11117.4,2.12798e+11
11118.2,9.56524e+10
11118.9,2.82754e+10
11119.6,5.36927e+09
11120.4,5.10076e+10
11121.1,7.22608e+09
11121.8,1.15417e+10
11122.6,5.94941e+09
11123.3,8.04531e+09
11124,2.03777e+10
11124.8,6.14249e+10
11125.5,6.55345e+10
11126.2,6.08056e+10
11127,1.00636e+11
11127.7,1.90525e+10
11128.4,2.14241e+10
11129.2,6.02669e+10
11129.9,2.63893e+10
11130.6,1.31611e+11
11131.3,2.9021e+11
11132.1,9.04616e+09
11132.8,2.10848e+10
11133.5,1.6881e+11
11134.3,3.46043e+10
11135,1.91812e+10
11135.7,1.11427e+11
11136.5,2.13534e+09
11137.2,1.68936e+10
11137.9,1.02598e+11
11138.7,1.12362e+11
11139.4,2.92421e+10
11140.1,4.45792e+10
11140.9,8.89003e+10
11141.6,5.96284e+10
11142.3,4.83322e+10
11143.1,4.17075e+10
11143.8,8.70883e+10
11144.5,1.92164e+11
11145.3,3.06066e+10
11146,2.75079e+10
11146.7,1.02684e+11
11147.5,1.799e+10
11148.2,4.14598e+10
